pais,categoria,laboratorio,producto,mkt_am1,mkt_am2,mkt_am3,mkt_am4,mkt_am5,ms_am1,ms_am2,ms_am3,ms_am4,ms_am5,es_genomma,er_aplicado,mkt_usd_am1,mkt_usd_am2,mkt_usd_am3,mkt_usd_am4,mkt_usd_am5,pais_nombre
BRA,CORPORALES,FARMAX,OLEO HIDRATANTE MINERAL NATUROL,25133.2,709.1,63995.24,50328.22,43084.77,0.000513803752642605,1.5739026905640933e-05,0.0016116447596304124,0.0015627625152919782,0.0015009573071945847,False,5.242934838709678,4793.727325092114,135.2486768983981,12205.995681561753,9599.24575610139,8217.681761347898,Brasil
BRA,CORPORALES,FARMAX,OLEO MINERAL CORPORAL FMX,10.5,,585.36,2417.85,2955.84,2.1465390013000144e-07,,1.4741602289439935e-05,7.507766711397123e-05,0.0001029735019334684,False,5.242934838709678,2.002695116955549,,111.64739177724763,461.16346557437845,563.7758413811324,Brasil
BRA,CORPORALES,FARMAX,OLEO ROSA MOSQUETA,4021826.69,4509041.01,5552791.59,4676768.76,3800719.08,0.0822191223481366,0.1000816778663494,0.1398405173157148,0.14522029411762516,0.13240681279533068,False,5.242934838709678,767094.5403147141,860022.3250361254,1059099.8669299847,892013.5198840245,724922.0516605511,Brasil
BRA,CORPORALES,FARMAX,PROT SOLAR,2714571.02,3465164.45,4913516.5200000005,3807894.7,2539906.4,0.05549459586884535,0.0769120244126646,0.12374112747784774,0.11824052389174489,0.08848349592374039,False,5.242934838709678,517757.9167983851,660920.7546155201,937169.0992080403,726290.6782448491,484443.6328384902,Brasil
BRA,CORPORALES,FARMAX,SEPTMAX,1425.97,609.51,711.5699999999999,401.05,7809.400000000001,2.9151430663655067e-05,1.3528549272679742e-05,1.792005251656549e-05,1.245317054244811e-05,0.0002720584558024887,False,5.242934838709678,271.97934818334323,116.25359054624539,135.71978708305332,76.49341682428789,1489.5092615573967,Brasil
BRA,CORPORALES,FARMAX,SUNLESS,55094804.45999999,37410929.97,54991978.54,38756830.14,26338897.4,1.126315681356076,0.8303647346818201,1.384908221856799,1.2034544705600625,0.9175762227807749,False,5.242934838709678,10508390.082063122,7135493.978255714,10488777.799407842,7392201.378100347,5023693.448473638,Brasil
BRA,CORPORALES,FARMAX,VASELINA FMX,4501739.71,3856129.71,3006565.7199999997,2963366.34,2885497.02,0.09203009391634302,0.08558980292953232,0.07571681717456544,0.09201672213382438,0.10052294202933423,False,5.242934838709678,858629.7271449418,735490.6800537349,573450.9034523756,565211.361796994,550359.1230422655,Brasil
BRA,CORPORALES,FARMES,CORPORAL BEM CUIDAR,125830.8,395484.23,402568.1,379750.44,294713.6,0.002572387807283637,0.008778080576402041,0.010138203540753525,0.011791789036004759,0.010267027802391006,False,5.242934838709678,24000.06940215336,75431.84154799288,76782.96839162601,72430.8906523544,56211.57024956103,Brasil
BRA,CORPORALES,FARMES,PROTECAO SOLAR BEM CUIDAR,69855.74,330872.05,505255.68,719246.78,405836.68,0.001428076860711176,0.00734396290688841,0.012724269319804105,0.02233363125158124,0.014138256520194733,False,5.242934838709678,13323.785656125374,63108.175130673546,96368.86506191004,137184.00135161923,77406.3940302335,Brasil
BRA,CORPORALES,FASHION COSMETICO,FASHION,311109.48,279992.88,154268.28,178535.55,86061.81999999999,0.00636008221423016,0.00621466009266379,0.003885064967944446,0.005543781703128716,0.0029981619398099387,False,5.242934838709678,59338.803469959996,53403.845100792474,29424.031529250606,34052.59754171174,16414.817778124514,Brasil
BRA,CORPORALES,FASHION COSMETICO,SEBO DE CARNEIRO FNC,383744.66000000003,552317.47,648323.47,711040.34,837494.9,0.007844979802196322,0.01225911651499863,0.01632726313661617,0.022078809666077268,0.029176065925225966,False,5.242934838709678,73192.71968950165,105345.09525507074,123656.59500730259,135618.76351203935,159737.80444811197,Brasil
BRA,CORPORALES,FASHION COSMETICO,VENENO DE COBRA,34106.84,61927.62,288647.36,320375.21,382660.43,0.0006972539263914227,0.001374531768978011,0.007269243855092238,0.009948104046135463,0.013330858411979963,False,5.242934838709678,6505.295421217542,11811.6325884456,55054.53889467718,61106.08272958177,72985.92139172483,Brasil
BRA,CORPORALES,FITOBEL,FITOBEL,309.2,24069.12,20216.29,9516.49,5877.96,6.321046278113948e-06,0.0005342328688127208,0.0005091234572707081,0.0002955004935432041,0.00020477228991584457,False,5.242934838709678,58.974602872633874,4590.772294611156,3855.9109777102185,1815.1074336720296,1121.120170443813,Brasil
BRA,CORPORALES,FLORA COSMETICOS,ALBANY,3560602.08,2464792.0100000002,858949.71,235247.23,1692751.78,0.07279020221742814,0.05470797879311635,0.02163163696092963,0.007304759692877485,0.058970911379070616,False,5.242934838709678,679123.8475274068,470116.84978457645,163829.94189784618,44869.37893317323,322863.40228798223,Brasil
BRA,CORPORALES,FLORA COSMETICOS,ALBANY HOMEM,2174465.52,2183976.77,1382172.99,1037611.04,805838.41,0.04445309567297254,0.0484750657796147,0.034808399128375765,0.03221929245193105,0.028073239102995463,False,5.242934838709678,414742.04560878174,416556.153602224,263625.81884389056,197906.52981973038,153699.87131068797,Brasil
BRA,CORPORALES,FLORA COSMETICOS,ALBANY PERFUMES DA NATUREZA,3373233.79,2180617.64,806609.33,,,0.06895978943560059,0.04840050727242312,0.02031350612582276,,,False,5.242934838709678,643386.5561507104,415915.4571023937,153846.9110935035,,,Brasil
BRA,CORPORALES,FLORA COSMETICOS,ALBANY PROTEGE,36.52,17.01,41.25,575.9300000000001,104.43,7.46586707880729e-07,3.775502011915841e-07,1.038832674660717e-06,1.78834422403993e-05,3.638059843195879e-06,False,5.242934838709678,6.965564349639681,3.2443660894679898,7.867730816611085,109.84878082935327,19.918233434635045,Brasil
BRA,CORPORALES,FLORA COSMETICOS,ALBANY SUAVE,7170646.69,7430129.8,5667173.92,3479165.64,2499888.5,0.14659116937740815,0.16491751915752995,0.1427211016019651,0.10803302097081567,0.08708938010454065,False,5.242934838709678,1367678.0106168068,1417169.9684577056,1080916.3368116035,663591.241743574,476810.9039888887,Brasil
BRA,CORPORALES,FLORA COSMETICOS,FRANCIS,13096798.05,10276109.45,9783154.5,7645937.6899999995,6023725.4,0.2677408362521427,0.22808625457461715,0.2463772255964613,0.23741719488966895,0.20985036372861277,False,5.242934838709678,2497989.8573798053,1959991.8301729304,1865969.1186258767,1458331.6263151797,1148922.4232820107,Brasil
BRA,CORPORALES,FLORA COSMETICOS,HYDRATTA,124922.72,101961.2,747.09,1.61,438.36,0.0025538237202712513,0.002263108264181972,1.8814581888782428e-05,4.999278038484343e-08,1.527128136419942e-05,False,5.242934838709678,23826.868699124312,19447.352129421724,142.49461856441152,0.3070799179331842,83.60966013986994,Brasil
BRA,CORPORALES,FLORA COSMETICOS,OX,46.3,,,,17.21,9.465214834303872e-07,,,,5.995500325711105e-07,False,5.242934838709678,8.830931801432563,,,,3.282512663124286,Brasil
BRA,CORPORALES,FLORA COSMETICOS,PHYTODERM,203682.82,363780.97,274037.07,178999.11,151474.98,0.004163934447854959,0.008074402023114028,0.006901300906285724,0.005558175897709584,0.00527698019713587,False,5.242934838709678,38849.00847826058,69384.98783431933,52267.87637655295,34141.0136701323,28891.257408279947,Brasil
BRA,CORPORALES,FLORA DO BRASIL,PE FEITO,46596.17,109585.75,131440.02,94976.27,93079.46,0.0009525761544400543,0.002432341091136428,0.0033101621220377733,0.002949147706758754,0.0032426376103835784,False,5.242934838709678,8887.421155031489,20901.60442027729,25069.932021575205,18115.096395776363,17753.312383891367,Brasil
BRA,CORPORALES,FLORES&VEGETAIS,FLORES E VEGETAIS,174964.87,188415.6,149840.1,122533.5,218429.11000000002,0.0035768468315465415,0.0041820310222006486,0.003773546469198286,0.003804838729991436,0.00760948169755832,False,5.242934838709678,33371.55150359642,35937.047816976185,28579.43205658392,23371.165915568832,41661.6106664711,Brasil
BRA,CORPORALES,FLORES&VEGETAIS,UREIA 10,94454.17,88508.55,93089.65,108579.86,186036.63,0.0019309481880040171,0.0019645162175000223,0.0023443532143692125,0.0033715584442217676,0.006481014966642627,False,5.242934838709678,18015.5147652466,16881.489608934862,17755.255951819152,20709.74813540163,35483.30004532059,Brasil
BRA,CORPORALES,FONTANA S/A,ANAFONT,1315.5700000000002,1628.94,18845.63,27360.32,23036.21,2.6894498228002478e-05,3.615559228271716e-05,0.0004746049992379697,0.0008495766888317014,0.0008025194919125474,False,5.242934838709678,250.9224395250678,310.69239845843543,3594.481064471524,5218.512310699166,4393.762407634532,Brasil
BRA,CORPORALES,FONTANA S/A,FONTANA,116.98,4821.84,26635.83,54543.04,29155.280000000002,2.3914488797340545e-06,0.0001070244951271974,0.0006707920126232283,0.001693638646112876,0.0010156914046263712,False,5.242934838709678,22.31193093156763,919.6833735943757,5080.328254957916,10403.150463991542,5560.870179949694,Brasil
BRA,CORPORALES,FONTANA S/A,IARA,12185.31,74139.38,225725.55,187958.87,531.14,0.0002491070776945817,0.0016455812954273548,0.005684632165957852,0.00583638913620704,1.8503486594992424e-05,False,5.242934838709678,2324.1391271990115,14140.816600010656,43053.281595914814,35849.93439404598,101.30585565902574,Brasil
BRA,CORPORALES,FONTANA S/A,SENSUS,4889.14,19054.48,94282.91,31333.78,59383.88,9.994980659824718e-05,0.00042292902748977164,0.0023744040623053498,0.0009729582497931672,0.0020687743862986005,False,5.242934838709678,932.5196956297193,3634.315624012111,17982.849854224714,5976.381733500899,11326.457762083264,Brasil
BRA,CORPORALES,FORTLIFE,FORTPHIL,1731223.58,2180164.23,697161.08,178358.52,134.82,0.03539179937562129,0.04839044348425602,0.017557180834078888,0.00553828467088553,4.696765566021912e-06,False,5.242934838709678,330201.23904993373,415828.97691258613,132971.53244261493,34018.832102039865,25.71460530170925,Brasil
BRA,CORPORALES,FQM GRUPO,ACTSUN,702.77,378.15,,,17772.31,1.4366887751843916e-05,8.393333837777632e-06,,,0.0006191393979874418,False,5.242934838709678,134.0413378421763,72.12563414064198,,,3389.7636622876453,Brasil
BRA,CORPORALES,FQM GRUPO,DERMOVANCE,295214.59,317399.7,330787.17,351738.82,466674.05,0.006035139344645651,0.007044933603359696,0.008330485346776953,0.010921988559679487,0.01625766658207972,False,5.242934838709678,56307.12550924138,60538.55517268154,63091.985724813814,67088.1540245435,89010.0801090352,Brasil
BRA,CORPORALES,FQM GRUPO,DERMOVANCE AI,12308447.52,7997213.73,2353370.07,,,0.25162440616318515,0.17750438875564956,0.059266853922050396,,,False,5.242934838709678,2347625.4995816797,1525331.5129829403,448865.0235788893,,,Brasil
BRA,CORPORALES,FQM GRUPO,DERMOVANCE ES,1446211.45,1646356.83,1517083.98,1335144.0,1385297.97,0.02956523125287282,0.03654217239268892,0.038205973542504865,0.041458112282075396,0.04826004898513615,False,5.242934838709678,275840.0580000194,314014.36040070635,289357.7789292847,254655.84468880948,264221.85524261283,Brasil
BRA,CORPORALES,FQM GRUPO,DERMOVANCE PES,687.95,982.24,835.61,793.77,878.13,1.406391910423186e-05,2.1801581988149415e-05,2.1043853849048284e-05,2.464768278638333e-05,3.059168332955661e-05,False,5.242934838709678,131.21467673424476,187.34545254080174,159.37829206468822,151.39802885579104,167.48825362401678,Brasil
BRA,CORPORALES,FQM GRUPO,DERMOVANCE-S,8428334.8,9962014.81,11347006.25,12177413.48,12942184.12,0.1723023748972777,0.22111467935267726,0.2857609903534393,0.3781259364975602,0.4508708257226791,False,5.242934838709678,1607560.4712406213,1900083.6585738915,2164247.04847039,2322633.0012899693,2468499.899034633,Brasil
BRA,CORPORALES,FQM GRUPO,IMECAP REDUTOR,381060.54,491458.89,752907.67,1153566.79,1773812.33,0.007790107723489945,0.010908312921628019,0.01896109305693742,0.03581988272777565,0.061794842546573935,False,5.242934838709678,72680.76978308996,93737.36373213278,143604.23945022665,220023.1026109607,338324.31349395664,Brasil
BRA,CORPORALES,FQM GRUPO,VARICELL,8090501.17,5238478.88,4677871.81,3024649.12,1211940.12,0.16539596477588953,0.11627211964032123,0.11780669294793379,0.09391963925302481,0.04222072855434257,False,5.242934838709678,1543124.4939887766,999150.1022143593,892223.9077743824,576900.0022026569,231156.8152730021,Brasil
BRA,CORPORALES,FRANCEFARMA,DOUTORMAX,15476.060000000001,62018.020000000004,145052.84,107074.5,,0.0003163806321567534,0.0013765382674017453,0.0036529849634989826,0.003324814884047775,,False,5.242934838709678,2951.7933134962946,11828.874839738246,27666.344225574718,20422.626504805423,,Brasil
BRA,CORPORALES,FRANCEFARMA,INNATU,36.55,43874.4,1038660.9900000001,263371.09,32620.18,7.472000047382431e-07,0.0009738264871934179,0.02615745392260481,0.008178045380178158,0.0011363991854430847,False,5.242934838709678,6.9712863356881245,8368.290156129004,198106.78979478253,50233.52341812004,6221.7404952581965,Brasil
BRA,CORPORALES,FRANCEFARMA,VIDALIA,909.6899999999999,58327.560000000005,515105.18,151963.12,187936.57,1.8597000610405808e-05,0.0012946256327462783,0.012972317378690668,0.004718670114755036,0.006547203757397025,False,5.242934838709678,173.5077829469803,11124.982818660172,98247.48844804848,28984.361750602868,35845.68105108331,Brasil
BRA,CORPORALES,FUTURA BIOTECH,FUTURA BIOTECH,458.99,149.19,420.34000000000003,,844.73,9.383237487682797e-06,3.3113882725321827e-06,1.0585767914348747e-05,,2.9428117316315757e-05,False,5.242934838709678,87.54447921251689,28.455436618914128,80.17265385343767,,161.11777582341531,Brasil
BRA,CORPORALES,GALDERMA,ALASTIN,295846.94,104452.93,,,,0.006048066620240622,0.0023184141526484685,,,,False,5.242934838709678,56427.73543849917,19922.606939304736,,,,Brasil
BRA,CORPORALES,GALDERMA,CETAPHIL,294025377.04,299603717.67,256972943.81,198400552.01,140410977.3,6.010827992269541,6.649937912054972,6.471560982632253,6.1606181520917,4.891540151862665,False,5.242934838709678,56080303.51038307,57144276.41899409,49013186.64361711,37841506.35349642,26780988.4386349,Brasil
BRA,CORPORALES,GALDERMA,CETAPHIL HEALTHY HYG,31833.98,121341.68000000001,305080.44,338210.7,193641.15,0.0006507893298724251,0.0026932731156334403,0.007683091623560446,0.010501921272611283,0.006745935955235751,False,5.242934838709678,6071.7863142152955,23143.8466684936,58188.86737777622,64507.896894487436,36933.73195682447,Brasil
BRA,CORPORALES,GALDERMA,CETAPHIL PRO AD,2218308.1,2378469.29,1908999.8,1846515.6,1668533.7,0.045349379557616504,0.05279197877527949,0.0480759119554127,0.057336924762725096,0.05812721872056917,False,5.242934838709678,423104.26664504205,453652.2698011173,364109.0074027733,352191.2167144996,318244.21842531185,Brasil
BRA,CORPORALES,GALDERMA,CETAPHIL PRO UREIA,6156390.100000001,6882056.76,5350467.03,4949279.09,1118991.94,0.12585649006540284,0.15275261107289248,0.13474521152627594,0.15368212584451413,0.03898266438546253,False,5.242934838709678,1174225.9420327127,1312634.4255107548,1020509.9232773961,943990.1967612574,213428.5423000587,Brasil
BRA,CORPORALES,GALDERMA,CETAPHIL SUN,2090.08,28222.99,558013.57,970544.79,792092.49,4.27279831984489e-05,0.0006264312494255183,0.014052914652607884,0.03013679039759254,0.027594368284650322,False,5.242934838709678,398.6469533377575,5383.051834179551,106431.52874608888,185114.7915923475,151078.07256192018,Brasil
BRA,CORPORALES,GALDERMA,LACTREX,194.05,208.3,102.5,42.9,45.22,3.967008506688265e-06,4.623380770617694e-06,2.5813417976417817e-06,1.3321057630495546e-06,1.5753429676272875e-06,False,5.242934838709678,37.01171309002136,39.72965646303246,19.550118998851787,8.182440049275527,8.624940303688565,Brasil
BRA,CORPORALES,GALDERMA,LADERM,66.76,,,,50.33,1.364789940255133e-06,,,,1.7533616001919807e-06,False,5.242934838709678,12.733326286471662,,,,9.599585260606931,Brasil
BRA,CORPORALES,GALDERMA,MODERM,808.15,639.95,88.83,438.90000000000003,,1.652119518000578e-05,1.4204188786158393e-05,2.237078945214824e-06,1.3628466652737752e-05,,False,5.242934838709678,154.14076750167874,122.05949905673369,16.942800689443942,83.71265588874195,,Brasil
BRA,CORPORALES,GALDERMA,NUTRADERM,351.94,359.0,91.9,177.84,156.37999999999997,7.194789867785972e-06,7.968284669475525e-06,2.3143932800319975e-06,5.522183890459972e-06,5.447857878760618e-06,False,5.242934838709678,67.12652566298436,68.47309971305162,17.52835059506809,33.91993329517855,29.82680594185797,Brasil
BRA,CORPORALES,GALDERMA,NUTRAPLUS,1714385.53,3455371.1,4353145.14,5241520.08,7195555.680000001,0.03504757527056568,0.07669465338016375,0.1096288341569091,0.16275662251067513,0.25067377352186165,False,5.242934838709678,326989.6694771667,659052.8408799357,830287.8585977885,999730.159013377,1372428.9737255014,Brasil
BRA,CORPORALES,GALDERMA,PRODERM,535.56,469.01,96.36,,38.45,1.0948575500345102e-05,1.041004231986272e-05,2.426713128007435e-06,,1.3394944074584079e-06,False,5.242934838709678,102.14889493682988,89.45562255269733,18.379019187603493,,7.333678785422939,Brasil
BRA,CORPORALES,GALDERMA,SOAPEX,25769625.77,31799127.21,29791005.93,26385537.76,26207870.25,0.5268143501353421,0.7058064006967828,0.7502514029356409,0.8193083196097353,0.9130115898900022,False,5.242934838709678,4915114.637652464,6065138.741610983,5682124.010019504,5032589.29811412,4998702.26433139,Brasil
BRA,CORPORALES,GARNIER,GARNIER BODY,61.18,,,28.44,42.660000000000004,1.2507167247574751e-06,,,8.831022820776069e-07,1.4861594648160125e-06,False,5.242934838709678,11.669036881460999,,,5.424442773925316,8.136664160887975,Brasil
BRA,CORPORALES,GAUCHAFARMA MEDICAMENTOS,MEDSUN,613663.83,862417.5700000001,3540621.0300000003,4694725.29,3394720.3200000003,0.012545269950306113,0.019142029809797595,0.08916637126193656,0.14577786980754062,0.11826290984461423,False,5.242934838709678,117045.86245649905,164491.3767824448,675312.8045496311,895438.4203553069,647484.7436470266,Brasil
BRA,CORPORALES,GENOMMA LAB,CICATRICURE,45221749.980000004,47570460.9,44841329.36,40862292.02,46696230.76,0.9244785718010301,1.0558634381876182,1.1292760755003863,1.2688320440852174,1.626770870023596,True,5.242934838709678,8625274.0823934,9073250.452929035,8552715.36638738,7793782.161530066,8906506.030788714,Brasil
BRA,CORPORALES,GENOMMA LAB,DIABETTX,28616949.49,31774022.6,26773733.82,26626557.98,22091846.130000003,0.5850228397954054,0.705249184320749,0.6742649579365987,0.8267923388189069,0.7696203990004336,True,5.242934838709678,5458192.85769396,6060350.467338596,5106631.046093489,5078559.775988553,4213641.178008033,Brasil
BRA,CORPORALES,GENOMMA LAB,GOICOECHEA,7197872.16,8673884.52,9558848.1,10308347.74,12211335.6,0.1471477458839198,0.19252362408222026,0.24072833305208516,0.32008879794808515,0.42541003234844627,True,5.242934838709678,1372870.802600218,1654394.8736419356,1823186.5155799834,1966140.731693121,2329103.064535758,Brasil
BRA,CORPORALES,GEOGRAPHICA,TCM DERMA,55393.579999999994,58283.520000000004,67632.83,67199.73,103961.79000000001,0.001132423618015547,0.0012936481306380786,0.0017032531802126931,0.0020866467973979963,0.003621748668253978,False,5.242934838709678,10565.376397779672,11116.582943141055,12899.803655893787,12817.197250641077,19828.930398376975,Brasil
BRA,CORPORALES,GINGER FRAGRANCES & INGREDIENTS,CLOY,5881255.12,9338992.05,11374419.83,11622187.129999999,13543992.61,0.12023184277786092,0.20728620384503849,0.28645136908394664,0.3608853719140644,0.47183621211321203,False,5.242934838709678,1121748.658132745,1781252.740554447,2169475.719213654,2216733.087009012,2583284.55848848,Brasil
BRA,CORPORALES,GLOBAL OPPORTUNITIES,SAFE SEA,237.3,338.06,39119.81,379403.31,197565.19,4.851178142938033e-06,7.5035050567211596e-06,0.000985186347988341,0.011781010157833957,0.006882638936630891,False,5.242934838709678,45.260909643195404,64.47915345123742,7461.433567926557,72364.68155178784,37682.17536127574,Brasil
BRA,CORPORALES,GO COSMETICOS,GO MAN,10856.68,11150.08,3968.0,1825.2800000000002,,0.00022194559090127466,0.000247484711775559,9.992940734675698e-05,5.667752930487393e-05,,False,5.242934838709678,2070.7257164141874,2126.686739967974,756.828021340916,348.1408898168214,,Brasil
BRA,CORPORALES,GOTAS VERDES,GOTAS VERDES,11619.310000000001,11475.13,12323.970000000001,12165.17,14497.0,0.00023753621031614546,0.00025469944974718296,0.00031036467194032574,0.00037774575910204085,0.0005050364219746304,False,5.242934838709678,2216.1843237516937,2188.6844588028694,2350.5861467149216,2320.2977672318225,2765.054391476628,Brasil
BRA,CORPORALES,GREENWOOD,FIORUCCI,450.87,8749.87,24947.78,34538.73,30096.68,9.217238471582262e-06,0.0001942101810053031,0.00062828046119387,0.0010724764867462134,0.001048487244292986,False,5.242934838709678,85.99572832207127,1668.887802190081,4758.361636655362,6587.671039699631,5740.426102149879,Brasil
BRA,CORPORALES,GRIFFUS,GRIFFUS,3477.9900000000002,6674.35,4258.38,6991.26,12269.15,7.110134458220417e-05,0.00014814239772622278,0.00010724228569992012,0.00021708852533747853,0.00042742413028006043,False,5.242934838709678,663.3670085543076,1273.0179194145019,812.2130316324924,1333.4630727015858,2340.1301708757305,Brasil
BRA,CORPORALES,GRUPO CAPIM LIMAO,CAPIM LIMAO,18.92,761.95,10620.960000000001,3497.75,,3.867858848056788e-07,1.6912073827038656e-05,0.000267476370527624,0.00010861009167148204,,False,5.242934838709678,3.608665867885618,145.32890898707433,2025.766164702877,667.1358900315496,,Brasil
BRA,CORPORALES,GRUPO DPSP,EVER CARE,2951737.38,2584224.65,2289221.77,1025158.9299999999,62322.09,0.06034304197871544,0.05735887927876255,0.057651354526560984,0.031832636799410605,0.0021711337065310676,False,5.242934838709678,562993.3369010633,492896.57977820595,436629.83432450844,195531.50316327382,11886.870982996594,Brasil
BRA,CORPORALES,GRUPO DPSP,EVER CARE BRONZEADOR,24.87,,3045.6,83039.6,84186.4,5.084230948793463e-07,,7.669984955022253e-05,0.0025784971963013943,0.0029328273597934067,False,5.242934838709678,4.743526434160429,,580.8960236380781,15838.381088946859,16057.113542292058,Brasil
BRA,CORPORALES,GRUPO DPSP,EVER CARE GLICERINA,588687.39,525964.98,183732.17,125161.92,173066.4,0.012034670878176307,0.011674202470236771,0.004627078341389516,0.0038864548938542494,0.006029167098022361,False,5.242934838709678,112282.03441583875,100318.80925101171,35043.76377968065,23872.492001217244,33009.450875150076,Brasil
BRA,CORPORALES,GRUPO DPSP,EVER CARE HIDRATANTE,232906.21000000002,246195.19,388697.26,83603.29000000001,,0.004761354889618776,0.0054644940339153595,0.009788882769432537,0.002596000569205203,,False,5.242934838709678,44422.86947386892,46957.514745804154,74137.34329295252,15945.895299468446,,Brasil
BRA,CORPORALES,GRUPO DPSP,EVER CARE LOCAO,1707540.56,1211235.09,884745.21,148395.92,,0.03490764198420636,0.0268843064032808,0.022281266252062008,0.0046079035022154,,False,5.242934838709678,325684.10871576605,231022.34287887762,168749.9916016011,28303.97946286917,,Brasil
BRA,CORPORALES,GRUPO DPSP,EVER CARE OLEO,4609859.62,3724296.34,3200564.32,788380.44,917018.28,0.09424041395093395,0.08266365858107468,0.08060244346592142,0.024480329314674677,0.031946446231394754,False,5.242934838709678,879251.7476975773,710345.7232584212,610452.8128729673,150370.06261821592,174905.52681095013,Brasil
BRA,CORPORALES,GRUPO DPSP,EVER CARE PROTETOR SOLAR,4900439.87,4654435.95,4601074.51,1551534.6400000001,2697549.42,0.1001808124236245,0.10330883182574026,0.11587264338270419,0.04817734814720318,0.09397535401645439,False,5.242934838709678,934674.9522460272,887753.9189759393,877576.138469109,295928.6521252748,514511.33820764505,Brasil
BRA,CORPORALES,GRUPO DPSP,EVER CARE SABONETE,25.06,,22.25,274.47,142502.55,5.123073083102701e-07,,5.603400487563867e-07,8.522682256042222e-06,0.004964404909585491,False,5.242934838709678,4.77976567913391,,4.243806319262949,52.35045035721805,27179.920098925137,Brasil
BRA,CORPORALES,GRUPO DPSP,EVERYOU,3999021.15,3196758.96,1087305.53,90601.70000000001,,0.08175290348093939,0.07095455546790118,0.027382509379473664,0.0028133111121698565,,False,5.242934838709678,762744.774257806,609727.0056453237,207384.90243521574,17280.722112178246,,Brasil
BRA,CORPORALES,GRUPO DPSP,EVERYOU DEXPANTENOL,649177.8200000001,500796.74,503767.30000000005,107780.06,,0.013271290565799244,0.011115573776783624,0.012686786222196555,0.0033467235213945636,,False,5.242934838709678,123819.5476333189,95518.398646215,96084.98207541725,20557.1999873501,,Brasil
BRA,CORPORALES,GRUPO DPSP,EVERYOU MEU SPA,250192.45,468132.02,423823.02,48880.0,,0.00511474144529337,0.01039055486979557,0.010673483671500183,0.0015177932330504018,,False,5.242934838709678,47719.92361087099,89288.16290900356,80836.98024831942,9323.022601598785,,Brasil
BRA,CORPORALES,GRUPO KELLDRIN,DERMEX,134692.32,9696.31,14391.78,157988.59,312786.89,0.002753545886243638,0.00021521715410440732,0.00036244003177039063,0.00490576949265905,0.010896652532673815,False,5.242934838709678,25690.25252908707,1849.4050180464055,2744.9854790760505,30133.61692644688,59658.740690544044,Brasil
BRA,CORPORALES,GSK PHARMA,CLARIDERM,172.54,152.21,222.36,231.76,308.21,3.5272746598505187e-06,3.3784195251834814e-06,5.599874752425625e-06,7.196476262106404e-06,1.0737206016196511e-05,False,5.242934838709678,32.909049093286704,29.031449881124203,42.411360591070085,44.204249552916,58.785777333035206,Brasil
BRA,CORPORALES,HALEON,HIDRAFIL,38.69,18.21,,15.0,137.55,7.909485139075958e-07,4.0418513601991454e-07,,4.657712458215227e-07,4.791871410816749e-06,False,5.242934838709678,7.379454673810494,3.4732455314057664,,2.860993024222213,26.235306032117695,Brasil
BRA,CORPORALES,HALEON,HIDRAPEL,38.3,37.82,100.08,66.85,264.62,7.8297565475991e-07,8.394443626728812e-07,2.52039694739502e-06,2.0757871855445855e-06,9.21864785699984e-06,False,5.242934838709678,7.305068855180716,7.213517078405606,19.088545457610604,12.750492244616995,50.47173160464546,Brasil
BRA,CORPORALES,HALEON,OILATUM JR,308.58,222.21,203.64000000000001,1130.97,441844.57,6.3083714763919856e-06,4.932124056836091e-06,5.12843359679778e-06,3.511822039245116e-05,0.015392674394820935,False,5.242934838709678,58.85634849429936,42.38275066082786,38.840841296840765,215.7131520403064,84274.28217069755,Brasil
BRA,CORPORALES,HAWAIIAN TROPIC,HAWAIIAN TROPIC,1025469.94,609915.66,,,,0.02096391638924558,0.01353755321239846,,,,False,5.242934838709678,195590.82299263807,116330.96324159247,,,,Brasil
BRA,CORPORALES,HAWAIIAN TROPIC,HAWAIIAN TROPIC GEL REFRESCANTE,136299.41,52011.42,,,,0.002786399994468393,0.0011544339850241023,,,,False,5.242934838709678,25996.777414373555,9920.287319992778,,,,Brasil
BRA,CORPORALES,HAWAIIAN TROPIC,HAWAIIAN TROPIC LOCAO PROTETOR SOLAR,373283.36,,,,,0.0076311170550125125,,,,,False,5.242934838709678,71197.40593454859,,,,,Brasil
BRA,CORPORALES,HAWAIIAN TROPIC,HAWAIIAN TROPIC.,1343670.36,705135.6,7782.969999999999,,,0.027468960310769824,0.015651033959279737,0.0001960049343491908,,,False,5.242934838709678,256282.10178760998,134492.53551538297,1484.468191848717,,,Brasil
BRA,CORPORALES,HEALTHY DO BRASIL,DERSSOL,689296.71,1362417.87,919023.59,,,0.014091450204597959,0.030239925980335657,0.023144526886690768,,,False,5.242934838709678,131471.5385952881,259857.86814304572,175288.00533904365,,,Brasil
BRA,CORPORALES,HEALTHY DO BRASIL,UREAX,453667.02,690527.47,876536.0,629433.93,79194.16,0.00927441859079575,0.01532679513385159,0.022074526965246213,0.01954481504922914,0.0027589111683580326,False,5.242934838709678,86529.21196931195,131706.28498025422,167184.2254319761,120053.73886258485,15104.92928794252,Brasil
BRA,CORPORALES,HEDERA COSMETICOS,HEDERA HDR,439934.31,233023.63,127544.24,73742.81,28431.79,0.00899367766119058,0.0051721409987591565,0.003212051490345901,0.0022898186989386555,0.000990486962263508,False,5.242934838709678,83909.93280173416,44445.26532726253,24326.87872798158,14065.177666436268,5422.876857076724,Brasil
