2026-05-03 17:43:55,383 | INFO | root | Log activo: logs\pipeline_20260503_174355.log
2026-05-03 17:43:55,968 | INFO | run_pipeline | ━━━ PASO 1/3: INGEST ━━━
2026-05-03 17:44:10,495 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'FINADIET', 'producto': 'CRUZAL APM'}
2026-05-03 17:44:10,495 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'FORMULAB', 'producto': 'ARTROSTOP FLEX COLAGENO II'}
2026-05-03 17:44:10,495 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'FORMULAB', 'producto': 'GENERDAY COLAGENO'}
2026-05-03 17:44:10,495 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'GENTECH', 'producto': 'CART TIB GENTECH'}
2026-05-03 17:44:10,496 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'INNOVAPHARMA', 'producto': 'GENACOL FORMULA ORIGINAL'}
2026-05-03 17:44:10,496 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'INNOVAPHARMA', 'producto': 'GENACOL FÓRMULA AVANZADA'}
2026-05-03 17:44:10,496 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'INNOVAPHARMA', 'producto': 'GENACOL SPORT'}
2026-05-03 17:44:10,496 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'ISA', 'producto': 'CARTIFLEX FORTE'}
2026-05-03 17:44:10,497 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LABORATORIO MERLINO', 'producto': 'ARNICAPS LAURIA'}
2026-05-03 17:44:10,497 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LAFARMEN', 'producto': 'CAR-TI-BURON'}
2026-05-03 17:44:10,498 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'LAFARMEN', 'producto': 'COLAGENO LAFARMEN'}
2026-05-03 17:44:10,498 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'PHARMAMERICAN', 'producto': 'FLEXIL ARTICUL VIT WAY'}
2026-05-03 17:44:10,498 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'PROVEFARMA', 'producto': 'NOARTRIT GLUCOSAMINA'}
2026-05-03 17:44:10,499 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'SANOFI', 'producto': 'GELICART'}
2026-05-03 17:44:10,499 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '2.DOLOR', 'sub_categoria': '11.ARTICULACIONES', 'laboratorio': 'SUPPLERLABS', 'producto': 'GIOVEGEN BEAUTY DRINKS'}
2026-05-03 17:44:10,499 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'AUSTRAL', 'producto': 'ACILEP O'}
2026-05-03 17:44:10,499 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'DUNCAN', 'producto': 'DATISAN NF'}
2026-05-03 17:44:10,499 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'ELEA', 'producto': 'MYLANTA FRESH'}
2026-05-03 17:44:10,499 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'GENOMMA LAB', 'producto': 'TREG EFERVESCENTE'}
2026-05-03 17:44:10,499 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'HLB PHARMA', 'producto': 'OMEPRASEC'}
2026-05-03 17:44:10,500 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'HLB PHARMA', 'producto': 'OMEPRAZOL HLB'}
2026-05-03 17:44:10,500 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'HLB PHARMA', 'producto': 'XOMEPRASEC'}
2026-05-03 17:44:10,500 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'KILAB', 'producto': 'OMEPRAZOL KIL'}
2026-05-03 17:44:10,500 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'KLONAL', 'producto': 'KLOMEPRAX'}
2026-05-03 17:44:10,500 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'LAFARMEN', 'producto': 'GASTRANIL'}
2026-05-03 17:44:10,500 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'LEPETIT', 'producto': 'ACILEP L'}
2026-05-03 17:44:10,501 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'MICROSULES', 'producto': 'ALAXE'}
2026-05-03 17:44:10,501 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'RECKITT BENCKISER', 'producto': 'GAVISCON NF'}
2026-05-03 17:44:10,501 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'RICHMOND', 'producto': 'TIMEZOL'}
2026-05-03 17:44:10,501 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'SAVANT', 'producto': 'BUXIFOL'}
2026-05-03 17:44:10,501 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'SAVANT', 'producto': 'FABOACID PANTO'}
2026-05-03 17:44:10,501 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'SAVANT', 'producto': 'FABOACID PLUS'}
2026-05-03 17:44:10,501 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'SAVANT', 'producto': 'REFLUPRAZOL'}
2026-05-03 17:44:10,502 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'TEVA', 'producto': 'ESOMEPRAZOL TEVA'}
2026-05-03 17:44:10,502 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '12.ACIDEZ Y GASTRITIS', 'laboratorio': 'WUNDER PHARMA', 'producto': 'OMEFAR'}
2026-05-03 17:44:10,502 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '13.DIARREA', 'laboratorio': 'HLB PHARMA', 'producto': 'CORTIFARMA'}
2026-05-03 17:44:10,502 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '13.DIARREA', 'laboratorio': 'VENT', 'producto': 'CARBON ACTIVADO'}
2026-05-03 17:44:10,502 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'ARGENFARMA', 'producto': 'MERMELAX'}
2026-05-03 17:44:10,502 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'CABUCHI', 'producto': 'OPALINO PURGANTE'}
2026-05-03 17:44:10,502 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'ELEA', 'producto': 'LAXUAVE BALANCE'}
2026-05-03 17:44:10,502 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'INCAICO', 'producto': 'YUYO INCAICO'}
2026-05-03 17:44:10,503 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'OLBIA PHARMA', 'producto': 'CIRULAXIA'}
2026-05-03 17:44:10,503 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'PHARMAMERICAN', 'producto': 'FIBRALAX'}
2026-05-03 17:44:10,503 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '14.ESTREÑIMIENTO', 'laboratorio': 'WUNDER PHARMA', 'producto': 'MAGNESIA PHILLIPS'}
2026-05-03 17:44:10,503 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '15.HEMORROIDES', 'laboratorio': 'BIOSINTEX RETAIL', 'producto': 'POMADA HADENSA'}
2026-05-03 17:44:10,503 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '15.HEMORROIDES', 'laboratorio': 'ELEA', 'producto': 'ANUSOL'}
2026-05-03 17:44:10,503 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '15.HEMORROIDES', 'laboratorio': 'ELEA', 'producto': 'ANUSOL F'}
2026-05-03 17:44:10,504 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '15.HEMORROIDES', 'laboratorio': 'GLAXO SMITHKLINE', 'producto': 'PROCTO GLYVENOL'}
2026-05-03 17:44:10,504 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '16.PROBIÓTICOS', 'laboratorio': 'EUROLAB', 'producto': 'LAXIBIOTIC'}
2026-05-03 17:44:10,504 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'GENOMMA LAB', 'producto': 'IBU 400 BL'}
2026-05-03 17:44:10,504 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '3.GASTRO', 'sub_categoria': '17.DOLOR/INFLAMACIÓN ESTÓMAGO', 'laboratorio': 'SAN CEFERINO', 'producto': 'CIRUELAS+FIBRAS+VITAMINA C  NUTRINA'}
2026-05-03 17:44:10,504 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'DONATO ZURLO', 'producto': 'COLONALIV'}
2026-05-03 17:44:10,504 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'FORMULAB', 'producto': 'GENERDAY TODO EN UNO'}
2026-05-03 17:44:10,505 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'ISA', 'producto': 'ISAMAX MULTIVITAMINAS'}
2026-05-03 17:44:10,505 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'ISA', 'producto': 'REFUERZINC'}
2026-05-03 17:44:10,505 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'LAFARMEN', 'producto': 'ANTIOXID.LAFARMEN-'}
2026-05-03 17:44:10,505 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'LAFARMEN', 'producto': 'ENERVIRIL'}
2026-05-03 17:44:10,506 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'NATURAL LIFE', 'producto': 'ZINC'}
2026-05-03 17:44:10,506 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'NOVARUM PHARMA', 'producto': 'NARAL MULTIVITAMINICO'}
2026-05-03 17:44:10,506 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'NUTRIGENOMICS', 'producto': 'NUTRIGEN AS'}
2026-05-03 17:44:10,507 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'NUTRIGENOMICS', 'producto': 'NUTRIGEN DT'}
2026-05-03 17:44:10,507 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'OLBIA PHARMA', 'producto': 'GALACTUS'}
2026-05-03 17:44:10,507 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'OLBIA PHARMA', 'producto': 'IMMUNI C'}
2026-05-03 17:44:10,508 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PFIZER', 'producto': 'CENTRUM'}
2026-05-03 17:44:10,508 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PFIZER', 'producto': 'CENTRUM SILVER'}
2026-05-03 17:44:10,508 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PFIZER', 'producto': 'MULTICENTRUM'}
2026-05-03 17:44:10,508 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PGN', 'producto': 'ARTRIMAX B1 B6 B12'}
2026-05-03 17:44:10,508 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '19.MULTIVITAMÍNICOS', 'laboratorio': 'PHARMAMERICAN', 'producto': 'VITA 1000 PLUS VITAMIN WAY'}
2026-05-03 17:44:10,508 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'EUROLAB', 'producto': 'VITAMINA C + ZINC NUTRICEUTIC'}
2026-05-03 17:44:10,509 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'GENOMMA LAB', 'producto': 'NEXT GO'}
2026-05-03 17:44:10,509 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'NOVARUM PHARMA', 'producto': 'NARAL VITAMINA C'}
2026-05-03 17:44:10,509 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'NOVARUM PHARMA', 'producto': 'NARAL VITAMINA C+ZINC'}
2026-05-03 17:44:10,509 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'PROVEFARMA', 'producto': 'CORVITA C'}
2026-05-03 17:44:10,509 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '4.VMS', 'sub_categoria': '21.VITAMINA C', 'laboratorio': 'SAN CEFERINO', 'producto': 'ENERGITO VITAMINA C'}
2026-05-03 17:44:10,509 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'ABBVIE', 'producto': 'ENDURA UD'}
2026-05-03 17:44:10,509 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'ALCON', 'producto': 'OPTI-TEARS'}
2026-05-03 17:44:10,510 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'BAUSCH&LOMB', 'producto': 'PANOPTIC LAGRIMAS'}
2026-05-03 17:44:10,510 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '5.LAGRIMAS ARTIFICIALES', 'sub_categoria': '24.CUIDADO OCULAR', 'laboratorio': 'VALMAX', 'producto': 'VALMAX LAGRIMAS'}
2026-05-03 17:44:10,510 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'EXCELENTIA', 'producto': 'DERMACCION HOMBRES'}
2026-05-03 17:44:10,510 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'FECOFAR', 'producto': 'FUNGOCOP CR'}
2026-05-03 17:44:10,510 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'GEZZI', 'producto': 'SINAMIDA MICONAZOL'}
2026-05-03 17:44:10,510 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '6.DERMA', 'sub_categoria': '25.CUIDADO PIES', 'laboratorio': 'OXAPHARMA', 'producto': 'ONICOLAC'}
2026-05-03 17:44:10,511 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'CEPAGE', 'producto': 'CEPAGE CHAM.ANTIC'}
2026-05-03 17:44:10,511 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'GEZZI', 'producto': 'SINAMIDA AC.CASPA'}
2026-05-03 17:44:10,511 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'LA ROCHE POSAY', 'producto': 'KERIUM'}
2026-05-03 17:44:10,511 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '6.DERMA', 'sub_categoria': '27.CUIDADO CAPILLAR', 'laboratorio': 'LESAG', 'producto': 'BY SHE CAPILAR OCTOX'}
2026-05-03 17:44:10,511 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '28.PRODUCTOS PARA DORMIR', 'laboratorio': 'GENOMMA LAB', 'producto': 'SLEEPY'}
2026-05-03 17:44:10,511 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'BIODERMA', 'producto': 'WHITE OBJETIVE'}
2026-05-03 17:44:10,511 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'CEPAGE', 'producto': 'CEPAGE CHAM.ANTIC'}
2026-05-03 17:44:10,511 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'CEPAGE', 'producto': 'TENSEUR'}
2026-05-03 17:44:10,512 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'CEPAGE', 'producto': 'TENSEUR ADN'}
2026-05-03 17:44:10,512 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'DEL BEL', 'producto': 'BRONSUAL'}
2026-05-03 17:44:10,512 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'EPUYEN', 'producto': 'EPUYEN BUTTERFLY'}
2026-05-03 17:44:10,512 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'EUROLAB', 'producto': 'SYLICE'}
2026-05-03 17:44:10,512 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'FORMULAB', 'producto': 'FARMACLEAN'}
2026-05-03 17:44:10,512 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'FORMULAB', 'producto': 'FARMACLEAN BEAUTY BOLSAS Y OJE'}
2026-05-03 17:44:10,512 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'FORMULAB', 'producto': 'FARMACLEAN BEAUTY CODOS RODILL'}
2026-05-03 17:44:10,512 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'FORMULAB', 'producto': 'FARMACLEAN BEAUTY LIFTING INST'}
2026-05-03 17:44:10,513 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'FORMULAB', 'producto': 'FARMACLEAN BEAUTY MANOS DE SED'}
2026-05-03 17:44:10,513 | WARNING | process | Registro rechazado: NULL en mkt_am1 | datos: {'pais': 'ARG', 'categoria': '7.OTROS OTC', 'sub_categoria': '29.OTRAS PREP. DERMICAS / CABELLO', 'laboratorio': 'FORMULAB', 'producto': 'FARMACLEAN BEAUTY MATIFICANTE'}
